ordinal,ordinal,nominal,nominal,ordinal,ordinal,ordinal,nominal,nominal,nominal,ordinal,nominal,nominal,nominal,ordinal,ordinal,ordinal,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal
2,15,1,1,3,2,40,1,1,1,59,1,1,0,4,2,28.5,0,2,1,0,1,0,0,1,0,0,1
2,29,0,0,2,1,59,0,1,0,27,1,0,1,1,1,13.7,0,5,0,0,1,0,1,1,0,0,1
2,6,1,1,2,2,27,1,1,1,32,1,0,1,2,4,16.1,0,3,0,0,1,0,1,1,0,1,1
2,8,1,1,2,2,39,1,1,0,36,1,1,1,1,4,17.9,0,1,1,1,1,0,1,1,0,0,1
2,0,1,1,2,2,27,1,1,1,32,1,1,1,2,5,15.6,0,3,1,0,1,0,1,1,0,0,1
2,20,0,1,1,1,40,1,1,0,21,0,0,0,4,2,10.6,0,2,0,1,0,0,0,0,0,0,1
2,12,1,1,2,1,37,1,1,1,27,1,1,1,2,3,12.9,0,2,1,0,1,0,0,1,0,0,1
2,18,1,1,2,2,51,0,1,1,39,1,1,1,2,1,19.7,0,5,1,0,1,0,1,1,0,0,1
2,5,1,1,2,2,30,0,1,0,31,1,0,1,3,1,15.3,0,5,1,0,1,0,0,1,0,0,1
2,14,1,0,3,3,45,1,1,1,63,1,0,0,2,4,31.2,0,4,0,1,1,0,1,1,0,0,1
2,21,1,0,4,3,45,1,1,1,84,0,0,1,4,2,41.8,0,2,0,1,0,0,0,0,0,0,1
2,15,0,0,2,2,41,1,1,0,46,1,0,1,2,4,23.2,0,3,1,1,1,0,1,1,0,0,1
2,12,1,1,2,2,34,1,1,0,33,0,1,1,3,2,16.2,0,3,1,0,1,0,1,1,0,0,1
2,3,0,1,2,2,50,0,1,0,32,1,0,1,4,1,16,0,2,1,0,0,0,1,1,0,0,1
2,11,1,0,2,2,32,0,1,1,47,1,1,0,4,1,23.8,0,1,1,0,1,0,0,1,0,0,1
2,9,1,1,2,2,36,0,1,1,32,1,0,1,1,1,15.6,0,5,1,0,1,0,1,1,0,0,1
2,20,0,0,4,3,41,1,1,1,83,0,1,0,5,2,41.6,0,2,1,0,1,0,0,1,0,0,1
2,11,1,1,2,2,31,1,1,1,40,1,1,1,2,6,20.5,0,2,1,1,1,0,1,1,0,0,1
2,32,0,1,2,2,56,1,1,1,39,0,1,0,4,2,19.5,0,3,1,1,1,0,0,1,0,0,1
2,8,1,1,4,3,39,1,1,1,91,0,0,0,4,4,45,0,3,0,1,0,0,0,0,0,0,1
2,13,1,1,2,1,32,1,1,0,27,1,0,1,4,5,13.7,0,2,1,0,1,0,0,1,0,0,1
2,19,1,0,3,2,44,0,1,1,53,1,0,0,3,1,26.1,0,4,0,0,1,0,0,1,0,0,1
2,12,1,0,4,3,36,1,1,0,79,0,1,0,4,5,38.9,0,4,1,1,1,0,0,1,0,0,1
2,3,1,1,2,2,43,0,1,1,33,8,1,1,1,3,15.8,0,4,1,0,1,1,0,1,0,0,1
2,10,1,1,3,2,35,1,1,1,53,1,1,1,1,4,26,0,2,1,1,1,0,1,1,0,0,1
2,16,1,1,4,3,43,0,1,1,80,0,1,1,2,1,40.5,0,3,1,0,1,0,1,1,0,0,1
2,8,1,1,2,2,35,1,1,0,32,0,1,0,3,5,15.9,0,4,1,1,0,0,0,1,0,0,1
2,16,1,1,2,2,39,0,1,1,37,1,1,1,3,1,18.6,0,4,1,0,1,0,1,1,0,0,1
2,0,0,1,3,2,29,0,1,1,50,1,1,1,3,1,25.8,0,4,1,0,1,0,1,1,0,0,1
2,25,0,0,3,3,44,1,1,1,61,0,0,1,2,4,30.4,0,5,0,1,1,0,1,1,0,0,1
2,6,1,0,2,2,54,1,1,1,40,1,0,1,1,4,18.5,0,1,0,1,1,0,1,1,0,0,1
2,2,1,0,4,3,50,1,1,1,75,1,1,1,2,2,37.9,0,4,0,0,1,0,1,1,0,0,0
2,16,1,1,3,3,37,0,1,1,62,0,1,1,3,1,31,0,4,1,1,1,0,0,1,0,0,1
2,0,0,1,2,2,33,0,1,0,31,1,0,1,1,4,15.5,0,4,0,0,0,0,0,1,0,0,1
2,31,1,0,2,1,54,1,1,1,25,1,0,0,1,2,12.1,0,5,1,1,1,0,1,1,0,0,1
2,14,1,1,2,2,35,0,1,1,34,9,1,1,2,1,17.1,0,4,1,1,1,0,1,1,0,0,1
2,4,1,1,1,1,30,1,1,1,24,1,1,1,2,8,12.4,0,2,1,0,1,0,1,1,0,0,1
2,11,1,1,3,2,39,1,1,0,54,1,0,0,2,2,27.6,0,2,1,1,1,0,0,1,0,0,1
2,13,0,1,4,3,33,1,1,0,92,1,1,0,4,4,45.9,0,3,0,1,1,0,0,1,0,0,0
2,1,0,1,1,1,26,1,1,1,23,1,1,1,1,2,11.7,0,5,1,1,1,0,0,1,0,0,1
2,10,1,0,3,2,31,1,1,0,58,1,0,1,2,2,28.7,0,3,1,0,1,0,1,1,0,0,1
2,34,1,1,2,1,54,0,1,1,29,1,1,0,1,1,14.3,0,3,1,1,1,0,1,1,0,0,1
2,0,1,0,1,1,24,1,1,0,19,1,0,1,1,5,9.3,0,1,1,0,1,1,1,1,1,0,1
2,2,1,1,2,2,34,1,1,1,35,0,1,0,4,5,17.7,0,2,1,1,1,0,0,1,0,0,0
2,0,1,0,2,2,32,1,1,0,36,1,0,0,4,2,18.2,0,3,0,1,1,0,1,1,0,0,1
2,11,1,0,2,1,31,1,1,0,27,1,1,1,2,4,13.3,0,5,1,1,1,0,0,1,0,0,1
2,20,1,1,2,2,42,0,1,0,34,1,1,0,2,1,16.9,0,4,1,0,1,0,0,0,0,0,1
2,13,1,1,2,1,34,1,1,1,27,1,1,0,1,7,13.5,0,2,1,1,1,0,0,1,0,0,1
2,3,1,1,4,3,35,1,1,0,278,1,0,0,4,5,71.4,0,1,0,1,0,0,0,0,0,0,1
2,8,1,1,2,2,49,1,1,1,36,1,1,1,3,2,17.5,0,3,1,0,1,0,1,1,0,0,1
2,6,0,1,2,2,32,0,1,0,36,1,0,1,3,1,18.1,0,3,0,0,0,0,1,1,0,0,1
2,18,1,1,2,2,39,0,1,1,46,1,1,0,5,1,23.3,0,3,1,1,1,0,0,1,0,0,1
2,0,1,1,2,1,26,0,1,1,25,1,1,1,1,1,12.3,0,4,0,0,1,0,1,1,0,1,1
2,5,1,1,2,2,55,0,1,0,45,1,0,1,1,1,22.3,0,5,1,1,1,0,1,1,0,0,1
2,15,1,0,4,3,38,0,1,0,125,0,0,0,4,1,60.9,0,2,0,0,0,0,0,0,0,0,1
2,9,1,0,2,2,48,1,1,0,32,1,0,0,1,5,15.9,0,2,1,1,1,0,1,1,0,0,0
2,1,0,0,2,2,42,0,1,0,35,1,0,1,1,3,17.8,0,4,1,0,1,0,0,1,0,0,1
2,2,1,0,3,3,39,1,1,1,66,1,1,0,5,3,32.4,0,4,0,0,1,0,0,0,0,0,1
2,8,0,1,2,2,30,1,1,1,32,1,1,1,3,4,16.1,0,3,1,0,1,0,1,1,0,0,1
2,5,1,1,1,1,34,0,1,1,22,1,0,1,4,1,11.3,0,2,0,0,0,1,0,1,1,0,1
2,20,0,0,1,1,45,0,1,0,23,0,0,1,2,1,11.4,0,5,1,0,1,0,0,1,0,0,1
2,8,1,1,2,2,35,0,1,1,35,1,1,1,2,1,17.8,0,4,1,1,1,0,1,1,0,0,1
2,11,1,1,2,2,31,0,1,1,30,1,1,1,1,3,15,0,3,1,0,1,0,1,1,0,0,1
2,8,1,1,2,2,50,1,1,0,49,1,0,1,1,2,24.1,0,4,0,0,0,0,1,1,0,0,0
2,3,1,1,2,2,37,0,1,1,35,1,0,1,3,1,17,0,4,1,0,1,0,1,1,0,0,1
2,18,1,0,2,2,47,0,1,1,32,1,1,0,1,1,15.7,0,5,1,1,1,0,1,1,0,0,0
2,6,1,1,3,3,37,1,1,1,66,0,1,1,2,3,32.3,0,3,1,0,1,0,1,1,0,0,1
2,0,1,1,2,1,28,0,1,1,28,0,1,1,2,1,13.7,0,3,1,0,1,0,0,1,0,0,1
2,30,1,1,1,1,68,0,1,1,9,1,0,1,1,1,4.6,1,3,1,0,1,1,1,1,1,1,0
2,8,1,1,4,3,36,0,1,1,101,0,1,1,4,3,50.8,0,5,1,0,1,0,0,1,0,0,1
2,4,1,1,2,1,45,0,1,1,25,9,1,1,2,2,12.7,0,4,1,0,1,0,1,1,0,0,1
2,3,1,0,3,3,53,0,1,0,66,0,0,0,4,1,32.6,0,2,0,0,0,0,1,0,0,0,1
2,6,1,1,3,2,58,0,1,1,53,1,1,1,3,1,27,0,4,1,0,1,0,1,1,0,0,1
2,17,1,1,3,3,57,0,1,1,70,1,1,1,3,1,35.6,0,4,1,1,1,0,1,1,0,0,1
2,15,1,0,2,2,44,1,1,1,38,1,0,0,3,4,19.1,0,3,0,0,1,0,1,1,0,0,1
2,25,0,1,4,3,51,0,1,1,134,1,0,0,4,1,68,0,5,0,1,0,0,0,1,0,0,1
2,1,1,0,3,3,41,0,1,1,65,1,0,0,4,1,33.5,0,2,1,0,1,0,1,1,0,0,1
2,10,0,1,1,1,35,0,1,1,21,1,1,1,2,1,9.7,0,2,1,1,1,0,1,1,0,0,1
2,10,1,1,2,2,31,1,1,1,31,1,1,1,1,4,15.7,0,3,1,0,1,0,1,1,0,0,1
2,8,1,1,3,3,35,0,0,1,70,0,0,1,3,3,34.1,0,4,1,0,1,0,0,1,0,0,1
2,10,0,1,2,2,51,1,0,1,47,1,1,1,1,3,23,0,3,1,1,1,0,1,1,0,0,1
2,29,1,0,2,2,53,1,0,0,41,1,0,1,1,2,19.9,0,4,0,0,1,0,1,1,0,0,1
2,28,1,0,3,2,51,1,0,1,51,1,1,1,2,4,25.5,0,3,1,1,1,0,0,1,0,0,1
2,1,1,0,3,3,32,1,0,1,71,1,1,1,4,2,35.4,0,2,0,0,1,0,0,1,0,0,1
2,7,1,1,2,2,35,0,0,1,37,1,1,1,3,1,18.6,0,4,0,0,1,0,0,1,0,0,0
2,1,1,1,3,2,36,1,0,0,56,0,1,1,4,6,29.4,0,5,1,0,1,0,0,1,0,0,1
2,6,1,1,2,2,30,1,0,1,32,1,1,1,3,3,16,0,1,0,0,1,0,1,1,0,0,1
2,5,1,1,2,2,44,1,0,0,31,1,1,1,1,4,15.3,0,5,1,1,1,0,1,1,0,0,1
2,16,1,0,3,2,40,0,0,1,50,1,1,0,4,1,24.8,0,2,0,0,1,0,1,1,0,0,1
2,3,1,0,4,3,38,1,0,0,78,1,0,0,3,4,39,0,3,0,1,0,0,0,0,0,0,1
2,9,0,0,3,2,37,0,0,0,57,1,0,0,2,1,28,0,4,0,1,0,0,0,1,0,0,0
2,14,1,0,3,3,42,1,0,0,61,1,1,1,5,2,30.3,0,4,1,1,1,0,0,1,0,0,1
2,18,1,0,4,3,41,0,0,1,198,0,0,0,4,1,98.6,0,4,1,0,0,0,1,1,0,0,1
2,5,1,1,2,1,27,0,0,1,26,1,0,1,1,1,12.8,0,2,1,0,1,0,1,0,0,0,1
2,9,1,1,2,2,30,1,0,1,34,1,0,0,2,3,17,0,5,1,1,1,0,1,1,0,0,1
2,12,1,0,2,2,43,0,0,1,35,1,1,1,2,1,17.4,0,3,1,1,1,0,0,1,0,0,1
2,0,1,1,2,2,26,1,0,0,31,1,0,1,1,6,15.1,0,4,1,0,1,0,0,1,0,0,1
2,6,1,0,2,2,29,0,0,0,48,1,0,0,2,3,25,0,5,1,0,1,0,1,1,0,0,0
2,7,1,1,2,1,37,0,0,0,26,0,1,1,3,1,13,0,5,1,0,1,0,1,0,0,0,1
2,5,1,1,4,3,36,0,0,1,96,1,1,1,3,3,47.8,0,2,1,0,1,0,0,1,0,0,1
2,10,1,1,3,3,35,1,0,1,64,0,1,0,4,5,31.5,0,3,0,0,1,0,0,0,0,0,1
2,6,1,0,4,3,38,0,0,1,92,0,1,0,3,1,44.6,0,3,1,1,1,0,0,1,0,0,1
2,25,1,0,3,3,47,0,0,0,62,1,1,0,5,1,31.6,0,3,0,1,0,0,0,1,0,0,1
2,2,0,1,2,2,33,0,0,0,47,0,0,1,2,4,23.1,0,2,0,0,1,0,1,1,0,0,1
2,10,1,1,2,2,37,1,0,1,44,0,1,0,4,7,21.7,0,4,1,1,1,0,0,1,0,0,1
2,17,1,1,4,3,41,1,0,1,134,1,1,1,2,3,67.1,0,5,0,0,1,0,0,1,0,0,1
2,5,1,0,2,1,34,1,0,1,30,1,1,1,2,4,14.8,0,4,1,0,1,1,1,0,0,0,1
2,11,1,0,3,3,37,1,0,0,69,1,0,0,4,4,34.2,0,1,1,1,1,0,0,1,0,0,1
2,3,1,1,4,3,44,0,0,0,96,9,0,1,2,1,48.3,0,4,0,0,1,0,0,1,0,0,1
2,29,1,0,2,2,58,1,0,0,32,1,0,1,1,2,16,0,5,1,0,1,0,0,1,0,0,1
2,13,0,0,2,2,35,1,0,0,37,1,1,1,2,6,18.4,0,4,1,1,1,0,1,1,0,0,1
2,0,0,1,2,2,28,1,0,0,36,1,0,0,1,4,18.2,0,5,1,0,1,0,1,1,0,0,1
2,42,0,0,1,1,65,1,0,0,9,1,1,0,1,2,4.3,1,2,1,1,1,0,1,1,0,1,1
2,15,1,1,3,2,52,1,0,0,50,0,1,0,2,2,24.4,0,3,0,1,0,0,0,1,0,0,1
2,9,1,1,2,2,28,0,0,1,42,1,1,1,2,1,21.6,0,3,1,0,1,0,0,1,0,0,1
2,20,1,0,4,3,43,0,0,1,153,0,0,1,4,2,76.8,0,1,0,1,1,0,0,0,0,0,1
2,22,1,1,2,2,45,0,0,1,37,1,0,0,4,1,18.2,0,2,1,1,1,0,1,1,0,0,1
2,8,1,1,2,2,35,0,0,1,47,1,1,1,3,1,24.1,0,1,0,0,1,0,0,1,0,0,1
2,11,1,1,3,3,39,1,0,1,73,1,0,0,3,2,37.6,0,3,1,0,0,0,1,1,0,0,1
2,3,0,0,2,2,49,0,0,0,43,1,0,1,2,2,21.2,0,4,0,0,1,0,1,1,0,0,1
2,25,1,1,2,1,60,0,0,1,25,1,1,1,4,2,12,0,5,1,1,1,0,1,1,0,0,1
2,12,1,1,2,2,52,0,0,1,37,1,0,1,1,1,18.4,0,4,1,0,1,0,0,1,0,0,1
2,9,1,1,2,2,35,0,0,1,31,1,1,0,3,1,15.9,0,4,1,0,1,0,0,1,0,0,1
2,1,1,1,1,1,28,0,0,1,24,1,1,1,1,1,12,0,2,1,0,1,0,1,1,0,0,1
2,12,1,1,3,3,39,1,0,1,67,1,0,1,3,3,33.2,0,1,1,1,1,0,0,1,0,0,1
2,12,1,1,3,2,41,1,0,0,53,1,0,1,4,5,26.5,0,5,1,1,1,0,0,1,0,0,1
2,17,1,1,2,2,36,1,0,1,35,8,0,0,2,3,17.3,0,4,1,1,1,0,1,1,0,0,1
2,10,1,0,2,2,29,0,0,0,44,1,0,1,2,1,21.3,0,4,1,0,1,0,1,1,0,0,1
2,2,1,1,1,1,37,1,0,0,24,1,0,1,2,2,12.2,0,1,0,0,1,0,0,1,0,0,1
2,10,0,0,4,3,35,1,0,0,194,0,0,0,4,2,97.3,0,3,0,1,0,0,0,0,0,0,1
2,17,1,1,3,3,51,0,0,0,63,1,0,1,3,1,30.7,0,3,0,1,1,0,0,1,0,0,1
2,22,1,1,2,1,41,0,0,1,28,1,1,0,4,1,14.1,0,2,1,1,1,0,0,1,0,0,1
2,14,1,1,1,1,39,0,0,0,24,1,1,0,1,1,11.6,0,1,1,1,1,0,0,1,0,0,1
2,3,1,1,4,3,53,1,0,0,85,1,0,0,3,2,42.9,0,5,0,1,0,0,0,0,0,0,1
2,18,0,0,3,3,50,0,0,0,62,1,0,1,2,1,31.5,0,2,0,1,1,0,1,1,0,0,1
2,24,1,1,4,3,45,0,0,0,75,0,0,0,2,1,37,0,2,0,1,0,0,1,1,0,0,1
2,5,1,1,3,2,39,1,0,1,50,8,1,0,3,5,25.8,0,1,0,0,1,0,0,1,0,0,1
2,4,1,0,4,3,34,1,0,1,114,1,1,1,1,3,56.3,0,5,1,0,1,0,1,1,0,0,1
2,1,1,1,3,3,33,0,0,1,72,1,0,1,2,1,37.1,0,1,0,0,1,0,1,1,0,0,1
2,6,0,1,1,1,29,0,0,1,24,1,0,0,1,1,11.9,0,3,1,0,1,0,0,1,0,0,0
2,19,1,1,3,3,38,0,0,1,65,1,0,0,5,1,31.7,0,2,1,0,1,0,0,1,0,0,1
2,3,0,0,2,2,27,1,0,1,41,1,0,1,1,5,20.3,0,4,0,0,1,0,0,1,0,0,1
2,4,0,0,3,2,39,1,0,0,57,1,0,1,1,4,28.8,0,4,1,1,1,0,1,1,0,0,1
2,25,0,0,1,1,64,1,0,1,12,1,0,1,1,2,5.9,1,3,1,1,1,0,1,1,0,0,0
2,11,1,0,2,1,36,1,0,0,27,1,0,1,1,4,13.6,0,4,1,0,0,0,1,1,0,0,1
2,13,1,1,3,3,40,0,0,0,67,1,1,1,2,2,33.6,0,3,1,0,1,0,1,1,0,0,1
2,5,1,0,3,2,42,0,0,1,55,1,1,1,4,1,27.4,0,5,0,0,1,0,0,1,0,0,1
2,14,1,0,1,1,63,1,0,0,10,1,1,0,1,3,5.2,1,3,1,1,1,1,1,1,0,1,1
2,1,1,0,2,1,33,0,0,0,26,1,0,1,2,1,13,0,4,1,1,1,0,1,1,0,0,1
2,10,1,0,3,2,33,0,0,0,52,1,0,1,2,1,25.3,0,1,1,1,1,0,1,1,0,0,0
2,8,0,1,2,2,41,0,0,0,33,1,1,1,1,1,16.1,0,4,1,0,1,0,1,1,0,0,0
2,6,1,1,2,2,43,1,0,1,31,1,0,0,2,2,16.2,0,4,1,1,1,0,0,0,0,0,1
2,17,1,0,2,1,36,0,0,0,28,1,0,1,2,2,14.1,0,4,0,0,1,0,1,1,0,0,1
2,4,0,1,2,1,43,0,0,0,29,1,1,1,2,1,14.7,0,3,1,0,1,0,1,1,0,0,0
2,2,1,0,1,1,28,1,0,0,17,1,0,0,1,4,8.4,0,3,0,1,1,0,1,1,0,0,1
2,23,1,1,4,3,44,0,0,1,179,1,0,0,4,1,91.1,0,4,0,1,1,0,1,1,0,0,1
2,4,1,0,4,3,37,0,0,0,92,0,0,0,5,3,46,0,5,0,1,1,0,0,0,0,0,1
2,18,1,0,2,2,39,1,0,1,31,1,1,1,1,2,15.7,0,4,1,1,1,0,1,1,0,0,1
2,30,0,0,3,3,50,1,0,0,71,0,0,0,5,2,34.7,0,5,0,0,0,0,0,0,0,0,1
2,8,1,0,2,2,37,1,0,0,41,1,0,1,1,2,19.6,0,1,1,0,1,0,1,0,0,0,1
2,7,1,1,3,2,40,1,0,1,51,0,1,0,2,4,26,0,5,1,1,1,0,0,1,0,0,1
2,9,1,1,2,2,54,1,0,0,49,0,1,0,1,2,24.6,0,3,1,0,1,0,1,1,0,0,1
2,8,0,1,1,1,27,0,0,0,22,9,0,1,1,3,10.7,0,2,1,1,0,0,0,1,0,0,0
2,30,1,1,2,2,53,0,0,0,34,1,1,1,2,1,17.2,0,4,1,1,1,0,1,1,0,0,0
2,1,1,0,4,3,48,0,0,0,184,1,0,0,4,2,92.8,0,4,0,0,1,0,0,0,0,0,1
2,14,1,1,2,2,33,0,0,1,43,0,1,1,2,2,21.6,0,5,1,1,1,0,0,1,0,0,1
2,17,1,1,2,2,37,1,0,1,45,1,1,1,2,2,22.8,0,4,1,0,1,0,1,1,0,0,1
2,3,1,1,1,1,37,1,0,1,23,1,1,0,3,3,11.2,0,5,1,1,1,0,0,1,0,0,1
2,3,1,1,4,3,36,0,0,0,101,1,0,0,5,1,50.9,0,3,0,1,0,0,0,1,0,0,1
2,19,1,1,2,1,41,0,0,0,26,1,0,1,2,1,13.1,0,2,0,0,1,0,1,1,0,0,1
2,3,1,1,3,2,49,0,0,0,50,0,1,0,3,1,25.4,0,3,1,0,1,0,0,1,0,0,1
2,9,0,1,2,2,30,0,0,0,37,0,0,0,3,1,18.6,0,4,1,0,1,0,0,0,0,0,1
2,5,1,1,2,2,41,0,0,1,32,1,1,1,4,1,16.3,0,5,0,0,1,0,0,1,0,0,1
2,17,1,1,4,3,51,1,0,1,102,1,1,1,4,2,50.4,0,4,1,1,1,0,0,1,0,0,1
2,24,0,0,2,2,44,1,0,1,32,1,0,1,1,3,16.3,0,2,0,0,1,0,1,1,0,0,1
2,18,0,0,2,2,47,0,0,0,35,1,0,1,3,4,17.4,0,2,0,1,1,0,1,1,0,0,1
2,11,0,1,4,3,35,1,0,0,106,1,1,1,4,2,52.1,0,5,1,0,1,0,0,0,0,0,1
2,10,1,1,2,1,32,0,0,1,30,1,1,1,3,1,14.5,0,3,0,0,1,0,0,1,0,0,1
2,28,0,1,3,2,54,1,0,0,53,1,0,0,2,3,25.8,0,1,1,0,0,0,0,0,0,0,1
2,2,1,1,3,2,31,1,0,1,57,1,0,1,2,3,28.8,0,4,0,0,1,0,0,1,0,0,1
2,0,1,0,2,2,26,0,0,0,38,0,0,1,1,1,19,0,3,0,0,1,0,1,0,0,0,1
2,16,1,1,1,1,49,1,0,1,23,1,1,0,3,3,11.9,0,2,0,0,0,0,1,0,0,0,0
2,11,1,1,2,1,31,0,0,0,29,1,1,0,2,2,14.4,0,2,0,0,1,0,0,0,0,0,1
2,4,1,1,3,3,57,0,0,1,72,1,1,1,3,1,36.2,0,1,1,0,1,0,1,1,0,0,1
2,30,0,0,2,2,56,0,0,0,47,0,1,0,3,1,22.9,0,5,1,1,1,0,0,1,0,0,1
2,7,0,0,2,1,39,0,0,0,25,1,0,1,1,1,12.2,0,3,1,0,1,0,1,0,0,0,1
2,0,1,0,4,3,35,0,0,0,81,0,1,1,5,1,40.2,0,4,0,0,1,0,0,0,0,1,1
2,4,1,1,3,2,33,0,0,1,50,1,1,1,4,3,25,0,5,0,1,1,0,0,1,0,0,1
2,7,0,0,2,2,32,0,0,0,31,1,0,1,2,1,15.8,0,4,1,0,1,0,1,1,0,0,0
2,5,1,0,3,2,34,1,0,1,51,0,0,0,3,4,26.4,0,4,1,0,1,0,0,1,0,0,1
2,6,1,1,2,2,29,0,0,0,40,1,0,1,2,1,21.2,0,4,1,1,1,0,1,1,0,0,1
2,41,0,0,3,3,64,1,0,0,58,1,0,0,2,2,30,0,4,1,1,1,0,1,0,0,0,1
2,12,1,1,4,3,36,0,0,1,84,0,1,0,4,2,42,0,4,1,0,1,0,1,1,0,0,1
2,4,1,1,4,3,34,1,0,0,124,0,1,0,4,5,61.6,0,2,0,0,1,0,0,1,0,0,1
2,3,1,1,1,1,26,0,0,0,20,1,1,0,1,1,10,0,4,1,1,1,0,1,1,0,0,0
2,11,0,1,3,3,53,0,0,1,62,9,1,0,5,1,31,0,5,0,0,1,0,0,1,0,0,1
2,7,1,0,2,2,52,1,0,1,40,1,0,0,3,3,20.1,0,3,1,1,1,0,0,1,0,0,1
2,7,1,1,2,2,43,0,0,1,35,1,1,0,3,2,17.7,0,1,1,1,1,0,0,1,0,0,1
2,19,0,0,2,2,49,0,0,0,41,1,0,1,1,1,20.6,0,1,0,0,1,0,0,1,0,0,1
2,26,0,0,2,2,48,1,0,0,48,1,0,0,1,2,25.7,0,4,0,1,1,0,0,1,0,0,1
2,3,1,0,2,2,35,0,0,0,39,0,0,1,4,1,19.3,0,2,1,1,1,0,1,1,0,0,1
2,11,0,0,3,2,32,1,0,0,56,1,0,0,2,3,28.4,0,3,0,1,1,0,0,1,0,0,1
2,3,0,1,2,2,51,1,0,1,40,0,0,0,2,5,19.7,0,2,0,1,1,0,0,1,0,0,1
2,2,1,1,2,2,31,0,0,1,32,1,1,1,1,3,15.8,0,3,1,0,1,0,0,1,0,0,1
2,5,1,0,2,2,35,1,1,0,49,1,0,1,4,4,24.3,0,4,0,1,0,0,0,1,0,0,1
2,1,1,0,4,3,38,1,1,0,105,1,0,0,3,4,53.5,0,4,0,0,0,0,0,0,0,0,1
2,7,1,1,2,2,55,0,1,1,33,1,0,1,1,1,16.6,0,2,1,0,1,0,1,1,0,0,1
2,14,1,1,4,3,34,1,1,1,102,0,1,0,4,4,51,0,2,1,0,0,0,0,0,0,0,1
2,3,1,1,1,1,25,1,1,0,20,1,0,1,1,3,9.6,0,2,1,1,1,0,1,1,0,0,0
2,14,1,0,3,3,41,0,1,0,71,0,1,0,4,1,34.6,0,4,0,0,1,0,0,1,0,0,1
2,0,1,1,1,1,50,1,1,0,24,1,0,1,1,2,12.4,0,2,1,0,1,0,1,1,0,0,1
2,14,1,1,2,2,34,1,1,1,31,1,0,1,1,5,15.8,0,1,1,0,1,0,1,1,0,0,1
2,1,1,0,3,3,34,0,1,0,62,1,0,1,2,4,30.7,0,5,1,0,1,0,1,1,0,0,1
2,2,1,0,2,2,59,0,1,0,31,1,1,1,1,1,15.4,0,5,1,0,1,0,1,1,0,0,1
2,1,1,0,2,1,37,0,1,0,25,1,0,0,2,1,12.4,0,3,0,1,0,0,1,0,0,0,1
2,5,1,1,3,3,42,1,1,1,61,1,0,1,2,2,31.2,0,1,1,0,1,0,1,1,0,0,1
2,15,1,1,3,3,43,0,1,1,69,1,0,1,4,1,34.6,0,2,0,1,1,0,1,1,0,0,1
2,0,1,1,3,2,34,1,1,1,56,1,1,1,2,4,28.6,0,2,1,0,1,0,1,1,0,0,1
2,0,1,1,2,2,31,0,1,0,47,1,0,0,2,2,24,0,1,0,0,1,0,1,1,0,0,1
2,0,1,1,2,2,32,1,1,1,31,1,1,0,1,3,15.6,0,3,1,1,1,0,1,1,0,0,1
2,9,1,1,4,3,59,0,1,1,88,1,1,0,4,1,43.1,0,3,1,1,1,0,1,1,0,0,1
2,11,1,1,3,2,37,0,1,0,59,0,0,0,4,1,29.4,0,4,0,1,0,0,0,0,0,0,1
2,6,1,0,2,2,36,1,1,0,43,1,1,1,2,2,22.6,0,5,1,0,1,0,0,1,0,0,1
2,13,1,1,2,1,39,0,1,1,28,1,0,1,1,2,13.6,0,5,1,1,1,0,1,1,0,0,1
2,11,1,0,2,2,33,1,1,1,35,1,1,0,2,3,17.3,0,4,1,1,1,0,0,1,0,0,1
2,2,0,0,2,2,36,1,1,0,43,0,1,0,3,5,22.9,0,2,0,0,0,0,0,1,0,0,1
2,13,0,1,2,2,34,1,1,0,41,0,0,0,4,2,21.5,0,2,0,1,0,0,1,0,0,0,1
2,3,0,0,2,2,45,0,1,0,35,1,0,1,2,1,17.6,0,4,1,0,1,0,1,1,0,0,1
2,2,1,1,2,2,37,1,1,0,38,0,0,0,2,4,18.6,0,5,1,0,1,0,1,1,0,0,1
2,31,1,0,2,2,62,0,1,1,42,0,0,0,3,1,20.5,0,5,1,0,1,0,0,1,0,0,1
2,15,1,1,2,2,38,0,1,1,39,1,1,0,1,1,19.4,0,3,1,1,1,0,1,1,0,0,1
2,5,1,1,4,3,34,1,1,0,252,8,1,1,4,3,73.6,0,3,1,0,1,0,1,1,0,0,1
2,25,1,0,4,3,45,0,1,0,100,1,0,1,2,1,50.7,0,2,1,1,1,0,1,1,0,0,0
2,16,0,1,3,3,42,0,1,1,70,1,0,1,2,1,34.5,0,2,1,1,1,0,1,1,0,0,1
2,12,0,1,2,1,47,1,1,1,29,1,0,0,3,2,14.3,0,4,1,1,1,0,1,1,0,0,1
2,9,1,1,1,1,39,1,1,1,20,1,0,1,3,2,10.3,0,1,1,0,1,0,1,1,0,1,1
2,26,1,1,2,2,47,1,1,0,42,0,0,0,2,3,20.4,0,3,1,1,1,0,0,1,0,0,1
2,14,1,1,3,2,35,1,1,1,55,0,1,0,4,4,27.3,0,3,1,1,1,0,0,1,0,0,1
2,2,1,1,3,2,58,0,1,1,50,1,0,1,1,1,24.4,0,2,1,0,1,0,1,1,0,0,1
2,13,1,0,4,3,36,0,1,0,85,0,1,0,5,1,44.2,0,4,0,0,0,0,0,0,0,0,1
