ordinal,ordinal,nominal,nominal,ordinal,ordinal,ordinal,nominal,nominal,nominal,ordinal,nominal,nominal,nominal,ordinal,ordinal,ordinal,nominal,ordinal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal,nominal
2.0,20.0,1.0,0.0,3.0,2.0,54.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,4.0,2.0,29.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,6.0,0.0,0.0,1.0,1.0,25.0,1.0,1.0,0.0,21.0,1.0,0.0,0.0,2.0,3.0,10.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,1.0,1.0,38.0,1.0,1.0,0.0,23.0,1.0,0.0,1.0,4.0,2.0,11.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,6.0,1.0,1.0,2.0,1.0,32.0,1.0,1.0,0.0,27.0,0.0,1.0,1.0,3.0,2.0,13.1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,6.0,0.0,1.0,4.0,3.0,37.0,1.0,1.0,0.0,93.0,1.0,0.0,0.0,4.0,4.0,45.7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,11.0,1.0,0.0,2.0,2.0,35.0,0.0,1.0,0.0,33.0,0.0,1.0,0.0,4.0,1.0,16.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,13.0,1.0,1.0,3.0,3.0,39.0,0.0,1.0,1.0,71.0,0.0,1.0,0.0,3.0,3.0,33.9,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,14.0,1.0,1.0,2.0,2.0,45.0,1.0,1.0,1.0,44.0,1.0,1.0,1.0,2.0,2.0,22.5,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,4.0,0.0,0.0,3.0,3.0,38.0,0.0,1.0,0.0,71.0,9.0,1.0,1.0,2.0,1.0,36.1,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,19.0,1.0,0.0,1.0,1.0,44.0,0.0,1.0,0.0,24.0,1.0,0.0,1.0,2.0,2.0,11.5,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,5.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,2.0,2.0,10.6,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,14.0,1.0,0.0,3.0,2.0,39.0,1.0,1.0,0.0,58.0,1.0,1.0,1.0,2.0,4.0,28.6,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,26.0,0.0,0.0,2.0,2.0,51.0,1.0,1.0,0.0,45.0,1.0,0.0,0.0,4.0,3.0,22.5,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,1.0,2.0,2.0,25.0,0.0,1.0,1.0,32.0,0.0,1.0,1.0,2.0,3.0,15.5,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,22.0,1.0,1.0,1.0,1.0,51.0,0.0,1.0,1.0,24.0,1.0,1.0,1.0,3.0,1.0,11.5,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,2.0,1.0,53.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,6.0,14.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2.0,16.0,0.0,0.0,2.0,2.0,50.0,1.0,1.0,0.0,46.0,0.0,0.0,1.0,2.0,2.0,23.4,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,3.0,0.0,1.0,2.0,1.0,35.0,1.0,1.0,0.0,25.0,1.0,1.0,1.0,2.0,3.0,12.8,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2.0,2.0,1.0,1.0,4.0,3.0,33.0,0.0,1.0,1.0,95.0,0.0,1.0,0.0,4.0,1.0,47.6,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,5.0,1.0,1.0,2.0,1.0,32.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,3.0,2.0,12.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,5.0,1.0,1.0,2.0,2.0,28.0,0.0,1.0,0.0,36.0,0.0,0.0,1.0,3.0,1.0,18.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,2.0,2.0,35.0,0.0,1.0,0.0,43.0,1.0,0.0,1.0,4.0,1.0,21.6,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,17.0,1.0,0.0,2.0,2.0,46.0,1.0,1.0,1.0,45.0,9.0,1.0,0.0,4.0,2.0,22.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,13.0,1.0,0.0,1.0,1.0,33.0,1.0,1.0,0.0,20.0,1.0,1.0,0.0,3.0,4.0,9.8,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,4.0,1.0,1.0,2.0,1.0,37.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,3.0,12.7,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,24.0,1.0,1.0,3.0,3.0,44.0,0.0,1.0,1.0,70.0,1.0,0.0,1.0,2.0,1.0,34.3,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,12.0,1.0,1.0,3.0,2.0,43.0,1.0,1.0,0.0,52.0,0.0,0.0,1.0,2.0,4.0,25.3,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,15.0,1.0,0.0,2.0,2.0,35.0,0.0,1.0,0.0,43.0,0.0,0.0,1.0,4.0,1.0,21.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,15.0,1.0,1.0,2.0,2.0,51.0,1.0,1.0,1.0,36.0,9.0,0.0,0.0,2.0,4.0,18.6,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.0,26.0,0.0,0.0,2.0,2.0,45.0,0.0,1.0,1.0,36.0,0.0,1.0,1.0,2.0,2.0,18.4,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,0.0,1.0,1.0,2.0,2.0,25.0,1.0,1.0,1.0,31.0,1.0,0.0,1.0,2.0,3.0,15.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,8.0,1.0,1.0,1.0,1.0,43.0,1.0,1.0,0.0,23.0,1.0,0.0,1.0,1.0,3.0,11.5,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,7.0,0.0,1.0,2.0,1.0,30.0,0.0,1.0,1.0,29.0,1.0,0.0,0.0,3.0,1.0,14.4,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,2.0,1.0,1.0,2.0,2.0,38.0,1.0,1.0,1.0,48.0,0.0,1.0,1.0,4.0,5.0,24.2,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,19.0,1.0,1.0,1.0,1.0,45.0,0.0,1.0,0.0,21.0,1.0,0.0,1.0,1.0,1.0,10.6,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,24.0,1.0,1.0,2.0,2.0,52.0,0.0,1.0,1.0,40.0,1.0,1.0,1.0,2.0,1.0,20.1,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,10.0,1.0,0.0,1.0,1.0,29.0,1.0,1.0,0.0,18.0,1.0,0.0,1.0,2.0,3.0,8.9,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,2.0,1.0,0.0,2.0,2.0,50.0,0.0,1.0,0.0,43.0,1.0,0.0,1.0,4.0,1.0,21.3,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,0.0,1.0,1.0,1.0,1.0,24.0,1.0,1.0,0.0,18.0,1.0,1.0,1.0,2.0,4.0,8.9,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,11.0,1.0,1.0,2.0,2.0,35.0,0.0,1.0,1.0,31.0,1.0,1.0,0.0,3.0,3.0,15.9,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,4.0,0.0,0.0,2.0,2.0,34.0,0.0,1.0,0.0,30.0,1.0,0.0,1.0,1.0,1.0,15.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,33.0,1.0,1.0,2.0,1.0,59.0,0.0,1.0,0.0,25.0,1.0,0.0,1.0,2.0,1.0,12.3,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,10.0,1.0,1.0,2.0,2.0,31.0,1.0,1.0,1.0,34.0,8.0,1.0,1.0,2.0,6.0,17.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,7.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,0.0,18.0,0.0,0.0,1.0,4.0,4.0,8.9,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2.0,21.0,1.0,0.0,2.0,2.0,56.0,0.0,1.0,0.0,42.0,1.0,0.0,0.0,2.0,1.0,22.2,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,9.0,1.0,0.0,4.0,3.0,37.0,0.0,1.0,1.0,151.0,1.0,1.0,0.0,4.0,1.0,76.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,19.0,0.0,0.0,2.0,2.0,45.0,0.0,1.0,0.0,47.0,1.0,0.0,0.0,3.0,1.0,22.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,7.0,1.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,18.0,1.0,0.0,1.0,3.0,2.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,10.0,1.0,1.0,4.0,3.0,34.0,1.0,1.0,1.0,108.0,1.0,1.0,1.0,4.0,3.0,53.9,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,19.0,1.0,1.0,1.0,1.0,44.0,1.0,1.0,0.0,19.0,1.0,1.0,0.0,5.0,2.0,9.4,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2.0,22.0,1.0,1.0,4.0,3.0,43.0,0.0,1.0,0.0,94.0,0.0,0.0,0.0,3.0,1.0,47.6,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,6.0,1.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,19.0,1.0,0.0,1.0,4.0,2.0,9.4,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,10.0,1.0,0.0,2.0,2.0,30.0,0.0,1.0,1.0,48.0,0.0,1.0,0.0,3.0,1.0,23.7,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,24.0,1.0,0.0,2.0,2.0,44.0,1.0,1.0,0.0,39.0,1.0,0.0,1.0,1.0,3.0,19.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,1.0,0.0,1.0,1.0,1.0,32.0,1.0,1.0,1.0,21.0,0.0,1.0,1.0,2.0,5.0,10.7,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,2.0,2.0,36.0,0.0,1.0,0.0,30.0,1.0,0.0,1.0,1.0,1.0,15.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,8.0,1.0,0.0,2.0,2.0,34.0,1.0,1.0,0.0,34.0,8.0,1.0,1.0,2.0,5.0,16.4,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,2.0,1.0,1.0,3.0,2.0,56.0,0.0,1.0,0.0,55.0,1.0,0.0,1.0,3.0,1.0,28.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,2.0,2.0,28.0,0.0,1.0,0.0,39.0,0.0,0.0,1.0,4.0,1.0,19.4,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,30.0,1.0,0.0,1.0,1.0,49.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,2.0,2.0,11.9,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,34.0,0.0,0.0,1.0,1.0,65.0,1.0,1.0,1.0,15.0,1.0,0.0,1.0,1.0,4.0,7.4,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,8.0,0.0,0.0,2.0,1.0,34.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,3.0,1.0,13.1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,10.0,1.0,1.0,1.0,1.0,67.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,3.0,1.0,5.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.0,0.0,1.0,0.0,2.0,2.0,32.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,4.0,1.0,17.1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,3.0,1.0,1.0,2.0,2.0,38.0,1.0,1.0,0.0,42.0,1.0,1.0,1.0,1.0,4.0,22.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,10.0,0.0,0.0,4.0,3.0,40.0,1.0,1.0,1.0,183.0,1.0,1.0,1.0,4.0,5.0,91.8,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,3.0,1.0,1.0,2.0,2.0,39.0,1.0,1.0,1.0,48.0,0.0,1.0,1.0,4.0,5.0,24.2,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1.0,1.0,1.0,1.0,27.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,7.0,11.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,1.0,1.0,1.0,3.0,3.0,43.0,1.0,1.0,1.0,65.0,1.0,1.0,1.0,5.0,5.0,32.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,7.0,1.0,1.0,2.0,1.0,30.0,1.0,1.0,0.0,25.0,1.0,1.0,0.0,3.0,5.0,12.3,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,7.0,1.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0,22.0,1.0,1.0,1.0,2.0,1.0,10.8,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,19.0,1.0,0.0,2.0,2.0,45.0,0.0,1.0,1.0,33.0,1.0,1.0,1.0,2.0,1.0,15.7,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2.0,4.0,1.0,0.0,1.0,1.0,33.0,1.0,1.0,1.0,19.0,0.0,1.0,0.0,4.0,4.0,9.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,16.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,1.0,4.0,11.1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2.0,21.0,1.0,1.0,2.0,2.0,40.0,0.0,1.0,0.0,37.0,1.0,0.0,1.0,1.0,1.0,18.8,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,11.0,1.0,1.0,1.0,1.0,31.0,0.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,9.5,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,5.0,0.0,0.0,4.0,3.0,36.0,0.0,1.0,0.0,175.0,1.0,0.0,1.0,5.0,1.0,86.9,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,4.0,1.0,1.0,1.0,1.0,34.0,1.0,1.0,1.0,20.0,8.0,1.0,1.0,1.0,3.0,9.9,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,2.0,2.0,31.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,4.0,1.0,23.1,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,20.0,1.0,0.0,2.0,2.0,51.0,1.0,1.0,1.0,31.0,0.0,0.0,0.0,3.0,3.0,15.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,8.0,1.0,1.0,2.0,2.0,51.0,1.0,1.0,0.0,44.0,0.0,0.0,0.0,5.0,5.0,22.9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,16.0,0.0,1.0,2.0,1.0,38.0,1.0,1.0,1.0,30.0,1.0,0.0,0.0,4.0,4.0,14.8,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,12.0,1.0,1.0,2.0,1.0,35.0,1.0,1.0,0.0,26.0,1.0,1.0,0.0,2.0,3.0,13.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,4.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,1.0,24.0,1.0,0.0,1.0,4.0,6.0,11.6,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
2.0,9.0,1.0,1.0,4.0,3.0,29.0,1.0,1.0,0.0,92.0,1.0,0.0,0.0,3.0,5.0,47.9,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,1.0,1.0,1.0,1.0,42.0,1.0,1.0,1.0,22.0,1.0,1.0,1.0,1.0,4.0,11.1,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,29.0,1.0,1.0,2.0,2.0,50.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,3.0,2.0,16.6,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,12.0,1.0,1.0,4.0,3.0,52.0,1.0,1.0,1.0,90.0,0.0,1.0,0.0,5.0,4.0,44.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,9.0,1.0,0.0,2.0,2.0,50.0,1.0,1.0,0.0,35.0,1.0,1.0,1.0,2.0,2.0,17.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,5.0,1.0,1.0,2.0,2.0,42.0,0.0,1.0,1.0,30.0,1.0,0.0,0.0,5.0,2.0,15.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,38.0,1.0,1.0,1.0,1.0,58.0,0.0,1.0,1.0,15.0,0.0,1.0,1.0,4.0,1.0,7.6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,0.0,1.0,2.0,1.0,23.0,1.0,1.0,0.0,25.0,9.0,1.0,1.0,2.0,4.0,12.9,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,19.0,0.0,0.0,3.0,2.0,45.0,1.0,1.0,1.0,54.0,1.0,0.0,1.0,3.0,3.0,26.3,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,26.0,1.0,0.0,1.0,1.0,54.0,1.0,1.0,0.0,23.0,1.0,0.0,1.0,1.0,7.0,11.6,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,2.0,0.0,0.0,2.0,2.0,27.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,3.0,2.0,15.7,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2.0,15.0,1.0,0.0,2.0,2.0,39.0,1.0,1.0,0.0,40.0,8.0,0.0,1.0,3.0,4.0,19.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,22.0,1.0,0.0,2.0,2.0,49.0,0.0,1.0,0.0,29.0,1.0,0.0,0.0,3.0,1.0,15.2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,4.0,0.0,0.0,2.0,2.0,30.0,1.0,1.0,0.0,40.0,1.0,0.0,1.0,3.0,2.0,19.2,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,4.0,1.0,1.0,3.0,3.0,40.0,0.0,0.0,1.0,71.0,1.0,1.0,1.0,3.0,3.0,35.1,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,2.0,1.0,1.0,3.0,2.0,29.0,1.0,0.0,1.0,57.0,8.0,0.0,0.0,2.0,4.0,28.7,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,2.0,2.0,38.0,0.0,0.0,1.0,42.0,0.0,1.0,1.0,2.0,1.0,20.5,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,3.0,1.0,1.0,2.0,2.0,22.0,0.0,0.0,1.0,32.0,1.0,1.0,1.0,1.0,2.0,15.7,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,10.0,1.0,1.0,3.0,2.0,29.0,0.0,0.0,1.0,59.0,1.0,0.0,1.0,1.0,1.0,29.4,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,5.0,1.0,1.0,2.0,2.0,28.0,1.0,0.0,1.0,41.0,1.0,1.0,1.0,2.0,5.0,21.5,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,8.0,0.0,0.0,3.0,2.0,35.0,0.0,0.0,0.0,57.0,1.0,0.0,1.0,3.0,1.0,27.5,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,22.0,1.0,0.0,2.0,2.0,50.0,1.0,0.0,1.0,37.0,1.0,1.0,1.0,1.0,2.0,18.3,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,5.0,1.0,0.0,2.0,2.0,46.0,1.0,0.0,1.0,35.0,1.0,1.0,1.0,1.0,2.0,17.7,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,6.0,1.0,1.0,2.0,2.0,43.0,1.0,0.0,0.0,34.0,0.0,1.0,1.0,2.0,3.0,17.1,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,6.0,1.0,1.0,2.0,2.0,30.0,1.0,0.0,0.0,39.0,0.0,1.0,0.0,4.0,4.0,19.4,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,1.0,1.0,3.0,3.0,30.0,0.0,0.0,1.0,63.0,0.0,1.0,1.0,4.0,1.0,31.8,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,14.0,1.0,1.0,2.0,2.0,54.0,1.0,0.0,0.0,44.0,1.0,0.0,0.0,2.0,2.0,21.9,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,0.0,1.0,1.0,2.0,2.0,29.0,0.0,0.0,1.0,31.0,1.0,1.0,1.0,2.0,1.0,15.1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,10.0,0.0,0.0,1.0,1.0,39.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,2.0,4.0,8.8,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,10.0,1.0,1.0,3.0,2.0,39.0,1.0,0.0,0.0,56.0,9.0,0.0,0.0,3.0,3.0,27.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,12.0,1.0,1.0,2.0,1.0,49.0,1.0,0.0,1.0,28.0,1.0,1.0,1.0,2.0,4.0,14.7,0.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,12.0,0.0,0.0,2.0,2.0,36.0,1.0,0.0,0.0,41.0,0.0,1.0,0.0,4.0,7.0,20.6,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,11.0,1.0,1.0,3.0,3.0,31.0,1.0,0.0,1.0,68.0,8.0,1.0,1.0,2.0,3.0,34.1,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,0.0,1.0,1.0,2.0,2.0,30.0,0.0,0.0,0.0,38.0,1.0,0.0,1.0,3.0,1.0,18.8,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,39.0,1.0,0.0,1.0,1.0,59.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,1.0,1.0,5.1,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2.0,5.0,0.0,1.0,2.0,2.0,45.0,0.0,0.0,0.0,36.0,1.0,0.0,1.0,1.0,1.0,18.3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,17.0,1.0,1.0,4.0,3.0,42.0,0.0,0.0,1.0,165.0,1.0,0.0,1.0,4.0,1.0,82.8,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,16.0,1.0,0.0,3.0,2.0,44.0,1.0,0.0,0.0,61.0,1.0,1.0,1.0,2.0,2.0,29.5,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,2.0,1.0,1.0,4.0,3.0,30.0,1.0,0.0,1.0,107.0,1.0,0.0,0.0,4.0,6.0,53.4,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
